date,course_id,course_name,category,level,is_new_course,list_price,pv_total,pv_organic,pv_ads,pv_social,uv_total,trial_total,add_to_cart_total,purchase_total,refunds,revenue_course,coupon_redemptions,learning_sessions,active_learners,lesson_starts,lesson_completions,avg_watch_time_min,avg_quiz_score,nps_responses,nps_score_avg,registrations,new_paid_users,subs_quarterly,subs_annual,subs_expiring,subs_renewals,revenue_subscription,revenue_enterprise
2024-06-04,1005,英语语法实战4,英语类课程,进阶,0,984,78,44,21,13,51,23,9,5,0,855.8655905442333,2,42,10,42,26,29.18,80.8,0,53.2,14,1,0,0,0,0,427.8055399278552,70.15090842903001
2024-06-05,1005,英语语法实战4,英语类课程,进阶,0,984,105,61,29,15,69,40,8,5,0,862.7549725724305,1,72,18,72,42,28.31,76.8,1,33.2,17,0,0,0,0,0,615.5475394645398,100.93655889069068
2024-06-06,1005,英语语法实战4,英语类课程,进阶,0,984,96,56,27,13,63,30,6,3,0,479.936481938582,1,56,14,56,37,34.33,82.5,0,39.8,14,3,0,0,0,0,507.82672005824537,83.2726610848198
2024-06-07,1005,英语语法实战4,英语类课程,进阶,0,984,104,60,27,17,69,33,12,7,0,1154.6028096248112,3,70,17,70,44,34.5,79.0,0,36.2,4,3,0,0,0,0,587.8479001886355,96.3944137406096
2024-06-08,1005,英语语法实战4,英语类课程,进阶,0,984,104,59,29,16,69,27,6,4,1,704.6303958062962,1,53,13,53,34,27.66,80.6,3,34.3,7,0,0,0,0,0,523.2154085448589,85.79607505708707
2024-06-09,1005,英语语法实战4,英语类课程,进阶,0,984,97,57,24,16,64,27,13,6,0,1008.8089609318712,2,53,13,53,35,40.61,85.6,1,37.4,24,3,0,0,0,0,520.1376708475361,85.29139226263361
2024-06-10,1005,英语语法实战4,英语类课程,进阶,0,984,97,57,25,15,64,24,5,3,0,513.4660502167411,1,50,12,50,31,13.81,80.3,0,40.7,0,0,0,0,0,0,473.9716053876956,77.72115034583182
2024-06-11,1005,英语语法实战4,英语类课程,进阶,0,984,101,58,27,16,67,28,3,0,0,0.0,0,36,9,36,23,24.71,77.9,1,59.6,17,0,0,0,0,0,483.2048184796638,79.23519872919218
2024-06-12,1005,英语语法实战4,英语类课程,进阶,0,984,99,58,25,16,65,28,8,3,0,503.2653402165348,1,50,12,50,32,13.98,78.8,0,52.7,10,0,0,1,0,0,504.7489823609227,82.76797829036636
2024-06-13,1005,英语语法实战4,英语类课程,进阶,0,984,112,64,30,18,74,31,6,4,0,664.0588145915552,3,59,14,59,41,34.76,77.4,0,40.3,10,0,0,0,0,0,572.459211702022,93.87099976834232
2024-06-14,1005,英语语法实战4,英语类课程,进阶,0,984,103,58,29,16,68,30,9,2,0,340.32929518250666,1,50,12,50,31,20.26,84.4,0,38.9,7,0,0,0,0,0,520.1376708475361,85.29139226263361
2024-06-15,1005,英语语法实战4,英语类课程,进阶,0,984,101,58,28,15,67,24,9,4,0,671.2204325312099,2,45,11,45,28,29.22,85.5,0,11.7,4,0,0,0,0,0,495.51576926895456,81.25392990700598
2024-06-16,1005,英语语法实战4,英语类课程,进阶,0,984,127,72,32,23,84,43,12,4,0,664.5318133546424,1,86,21,86,55,41.15,84.2,1,44.9,14,0,0,0,0,0,692.4909818976073,113.553628752027
2024-06-17,1005,英语语法实战4,英语类课程,进阶,0,984,97,56,25,16,64,31,6,5,0,832.7327695144717,1,59,14,59,39,33.17,75.3,1,45.2,10,3,0,0,0,0,535.5263593341497,87.81480623490089
2024-06-18,1005,英语语法实战4,英语类课程,进阶,0,984,78,45,20,13,51,24,7,3,0,501.6219097113326,1,47,11,47,29,23.46,85.0,0,36.0,4,0,0,0,0,0,415.4945891385644,68.1321772512162
2024-06-19,1005,英语语法实战4,英语类课程,进阶,0,984,98,55,27,16,65,35,5,3,0,522.866986387641,0,56,14,56,35,35.88,68.1,3,47.8,4,0,0,0,0,0,544.7595724261178,89.32885461826125
2024-06-20,1005,英语语法实战4,英语类课程,进阶,0,984,95,55,24,16,63,31,4,0,0,0.0,0,50,12,50,33,21.5,79.7,0,53.5,7,0,0,0,0,0,483.2048184796638,79.23519872919218
2024-06-21,1005,英语语法实战4,英语类课程,进阶,0,984,103,63,26,14,68,29,7,2,0,333.6694811869845,1,50,12,50,35,34.36,80.0,0,57.3,7,0,0,0,0,0,513.9821954528908,84.2820266737267
2024-06-22,1005,英语语法实战4,英语类课程,进阶,0,984,100,59,25,16,66,28,10,4,0,785.2805650653694,1,53,13,53,36,22.74,85.7,1,50.3,17,2,0,0,0,0,517.0599331502134,84.78670946818016
2024-06-23,1005,英语语法实战4,英语类课程,进阶,0,984,121,69,34,18,80,30,9,2,0,357.5792988587864,0,53,13,53,31,33.3,79.6,0,36.7,14,2,0,0,0,0,575.5369493993447,94.37568256279576
2024-06-24,1005,英语语法实战4,英语类课程,进阶,0,984,83,48,20,15,55,28,6,2,0,360.75716816023646,0,45,11,45,28,24.83,90.3,1,37.8,21,2,0,0,0,0,446.2719661117914,73.17900519575073
2024-06-25,1005,英语语法实战4,英语类课程,进阶,0,984,90,54,21,15,59,26,8,5,1,855.7290765797936,1,56,14,56,38,28.93,68.7,1,53.9,10,4,0,0,0,0,483.2048184796638,79.23519872919218
2024-06-26,1005,英语语法实战4,英语类课程,进阶,0,984,101,58,24,19,67,24,8,2,0,377.0391307611548,0,42,10,42,25,14.3,81.3,0,53.5,10,2,0,0,0,0,477.0493430850184,78.22583314028527
2024-06-27,1005,英语语法实战4,英语类课程,进阶,0,984,101,60,26,15,67,30,11,6,0,1036.6505592644144,1,59,14,59,38,19.63,82.1,0,49.9,4,4,1,0,0,0,550.9150478207631,90.33822020716816
2024-06-28,1005,英语语法实战4,英语类课程,进阶,0,984,105,62,25,18,69,31,8,3,0,520.2181946989244,1,53,13,53,35,30.53,78.7,1,51.8,14,2,0,0,0,0,541.681834728795,88.82417182380779
2024-06-29,1005,英语语法实战4,英语类课程,进阶,0,984,122,71,32,19,81,35,7,4,0,688.8144039479786,0,61,15,61,36,42.75,74.8,0,49.3,24,2,0,0,0,0,627.8584902538306,102.95529006850448
2024-06-30,1005,英语语法实战4,英语类课程,进阶,0,984,116,68,29,19,77,25,6,5,0,900.9846152670116,2,53,13,53,31,24.77,81.9,2,44.7,24,2,0,0,0,0,557.0705232154086,91.34758579607508
2024-06-01,1006,实用商务英语实战5,英语类课程,入门,0,950,108,62,28,18,71,31,6,4,0,661.5792252032248,1,50,12,50,30,28.18,75.0,0,54.6,14,3,0,0,0,0,560.1482609127313,91.85226859052852
2024-06-02,1006,实用商务英语实战5,英语类课程,入门,0,950,97,58,25,14,64,32,10,6,0,1018.050243426563,4,67,16,67,45,34.75,78.5,1,32.7,7,3,0,0,0,0,550.9150478207631,90.33822020716816
2024-06-03,1006,实用商务英语实战5,英语类课程,入门,0,950,94,52,25,17,62,27,8,6,0,1044.1068047593265,2,59,14,59,37,36.56,78.8,0,52.7,7,4,0,0,0,0,510.9044577555681,83.77734387927326
2024-06-04,1006,实用商务英语实战5,英语类课程,入门,0,950,98,57,25,16,65,26,9,2,0,326.4950375842324,0,42,10,42,27,39.79,72.4,0,44.2,4,2,0,0,0,0,480.1270807823411,78.73051593473873
2024-06-05,1006,实用商务英语实战5,英语类课程,入门,0,950,101,57,26,18,67,29,8,3,0,474.6080436673693,0,53,13,53,32,38.79,74.0,0,50.3,10,0,0,0,1,1,517.0599331502134,84.78670946818016
2024-06-06,1006,实用商务英语实战5,英语类课程,入门,0,950,89,52,24,13,59,31,8,5,1,820.1331469889789,3,61,15,61,38,26.04,89.3,1,39.7,4,3,0,0,0,0,510.9044577555681,83.77734387927326
2024-06-07,1006,实用商务英语实战5,英语类课程,入门,0,950,82,45,23,14,54,22,6,4,1,655.532865393888,1,45,11,45,26,50.01,68.9,0,47.5,21,2,0,0,0,0,424.72780223053246,69.64622563457657
2024-06-08,1006,实用商务英语实战5,英语类课程,入门,0,950,87,49,22,16,57,15,5,1,0,154.28188522943728,0,25,6,25,15,32.86,81.2,1,31.9,7,2,0,0,0,0,369.3285236787239,60.56193533441441
2024-06-09,1006,实用商务英语实战5,英语类课程,入门,0,950,107,62,27,18,71,29,4,3,0,498.891422406118,2,47,11,47,30,27.49,71.9,0,56.1,10,0,0,0,0,0,535.5263593341497,87.81480623490089
2024-06-10,1006,实用商务英语实战5,英语类课程,入门,0,950,101,59,27,15,67,21,8,4,1,679.3818053648356,2,42,10,42,24,19.78,77.9,0,42.0,14,3,0,0,0,0,477.0493430850184,78.22583314028527
2024-06-11,1006,实用商务英语实战5,英语类课程,入门,0,950,100,59,26,15,66,31,7,4,0,629.1838248121923,0,53,13,53,33,45.18,82.1,1,55.3,7,3,0,0,0,0,535.5263593341497,87.81480623490089
2024-06-12,1006,实用商务英语实战5,英语类课程,入门,0,950,113,67,30,16,75,28,4,1,0,169.09301687018464,1,39,9,39,24,47.42,79.3,0,60.0,21,0,0,1,0,0,529.3708839395043,86.80544064599398
2024-06-13,1006,实用商务英语实战5,英语类课程,入门,0,950,92,53,26,13,61,27,5,3,0,521.8809408681614,0,47,11,47,31,22.39,75.6,1,38.7,10,0,0,0,1,0,477.0493430850184,78.22583314028527
2024-06-14,1006,实用商务英语实战5,英语类课程,入门,0,950,93,55,23,15,61,27,5,1,0,174.50225001296346,0,39,9,39,22,21.02,73.6,2,50.4,10,0,1,0,0,0,461.6606545984049,75.70241916801801
2024-06-15,1006,实用商务英语实战5,英语类课程,入门,0,950,109,63,29,17,72,30,3,1,0,152.6436315764145,0,36,9,36,23,29.41,72.6,0,39.7,0,0,0,0,0,0,529.3708839395043,86.80544064599398
2024-06-16,1006,实用商务英语实战5,英语类课程,入门,0,950,102,59,28,15,67,31,9,7,0,1209.6465602331195,2,67,16,67,43,38.0,70.3,2,47.4,14,0,0,0,0,0,569.3814740046994,93.36631697388889
2024-06-17,1006,实用商务英语实战5,英语类课程,入门,0,950,80,45,21,14,53,16,3,1,0,176.09953263020904,0,25,6,25,16,22.74,82.8,1,35.2,4,0,0,0,0,0,353.9398351921104,58.03852136214713
2024-06-18,1006,实用商务英语实战5,英语类课程,入门,0,950,104,61,27,16,69,28,6,4,0,699.9942298878847,1,50,12,50,32,39.72,76.4,0,50.0,28,2,0,0,0,0,529.3708839395043,86.80544064599398
2024-06-19,1006,实用商务英语实战5,英语类课程,入门,0,950,90,51,24,15,59,30,7,3,0,491.1744573464576,2,47,11,47,28,19.97,81.0,1,54.5,7,3,0,0,0,0,489.3602938743092,80.24456431809908
2024-06-20,1006,实用商务英语实战5,英语类课程,入门,0,950,123,69,32,22,81,38,12,6,0,1005.2228660023176,2,72,18,72,49,23.64,82.5,0,45.7,28,4,1,0,0,0,667.8690803190257,109.51616639639938
2024-06-21,1006,实用商务英语实战5,英语类课程,入门,0,950,109,64,28,17,72,32,7,2,0,353.1494625201049,1,59,14,59,39,26.41,80.4,0,41.1,17,2,0,0,0,0,550.9150478207631,90.33822020716816
2024-06-22,1006,实用商务英语实战5,英语类课程,入门,0,950,113,68,29,16,75,41,11,4,0,655.625968341089,0,75,18,75,48,29.35,81.8,0,50.5,14,3,0,0,0,0,637.0917033457988,104.46933845186484
2024-06-23,1006,实用商务英语实战5,英语类课程,入门,0,950,112,65,29,18,74,29,6,1,0,160.80250495299407,0,45,11,45,30,20.49,66.8,0,50.3,21,0,0,0,0,0,532.4486216368269,87.31012344044744
2024-06-24,1006,实用商务英语实战5,英语类课程,入门,0,950,66,38,18,10,44,12,1,0,0,0.0,0,17,4,17,11,34.33,73.7,0,42.7,7,0,0,0,0,0,276.9963927590429,45.4214515008108
2024-06-25,1006,实用商务英语实战5,英语类课程,入门,0,950,107,60,27,20,71,30,6,3,0,496.8735442178928,0,53,13,53,35,28.53,80.3,0,42.0,10,2,0,0,0,0,541.681834728795,88.82417182380779
2024-06-26,1006,实用商务英语实战5,英语类课程,入门,0,950,103,59,28,16,68,29,8,1,0,160.63381035502007,1,47,11,47,28,29.17,73.5,0,52.8,17,2,0,0,0,0,504.7489823609227,82.76797829036636
2024-06-27,1006,实用商务英语实战5,英语类课程,入门,0,950,102,60,26,16,67,26,6,5,0,854.3174827776079,0,45,11,45,31,38.27,82.6,2,43.9,7,3,1,0,0,0,520.1376708475361,85.29139226263361
2024-06-28,1006,实用商务英语实战5,英语类课程,入门,0,950,100,54,28,18,66,25,10,3,0,471.8610881433924,0,42,10,42,28,15.4,75.4,0,54.7,7,3,0,0,0,0,489.3602938743092,80.24456431809908
2024-06-29,1006,实用商务英语实战5,英语类课程,入门,0,950,94,54,24,16,62,33,7,4,0,663.366148178199,1,64,16,64,39,36.46,83.8,0,37.4,10,2,0,0,0,0,529.3708839395043,86.80544064599398
2024-06-30,1006,实用商务英语实战5,英语类课程,入门,0,950,107,62,28,17,71,30,11,5,1,865.2783696366549,1,61,15,61,37,31.5,73.3,1,49.0,17,2,0,0,0,0,560.1482609127313,91.85226859052852
2024-06-01,1007,英语发音实战6,英语类课程,入门,0,935,105,60,29,16,69,32,6,3,1,510.54438850165246,2,59,14,59,38,20.53,67.5,2,41.0,21,3,0,0,0,0,547.8373101234404,89.83353741271469
2024-06-02,1007,英语发音实战6,英语类课程,入门,0,935,93,57,22,14,61,26,9,3,0,468.4334992000023,1,39,9,39,25,33.28,81.7,0,45.9,4,2,0,0,0,0,473.9716053876956,77.72115034583182
2024-06-03,1007,英语发音实战6,英语类课程,入门,0,935,71,42,19,10,47,22,5,1,0,157.61582033152408,1,36,9,36,24,25.0,78.1,1,32.7,10,0,0,0,0,0,363.1730482840785,59.5525697455075
2024-06-04,1007,英语发音实战6,英语类课程,入门,0,935,105,62,27,16,69,30,9,1,0,160.03792360825153,1,42,10,42,26,27.85,75.3,0,46.2,10,2,0,0,0,0,517.0599331502134,84.78670946818016
2024-06-05,1007,英语发音实战6,英语类课程,入门,0,935,92,54,23,15,61,33,7,2,0,338.1702036204517,1,61,15,61,39,32.89,66.2,1,37.0,14,0,0,0,0,0,504.7489823609227,82.76797829036636
2024-06-06,1007,英语发音实战6,英语类课程,入门,0,935,98,57,27,14,65,30,9,5,0,813.1434071624501,3,56,14,56,35,39.75,80.4,1,44.5,21,2,0,1,0,0,532.4486216368269,87.31012344044744
2024-06-07,1007,英语发音实战6,英语类课程,入门,0,935,91,51,25,15,60,25,8,5,0,826.675172182215,1,50,12,50,32,31.86,74.4,0,49.4,4,0,0,0,0,0,480.1270807823411,78.73051593473873
2024-06-08,1007,英语发音实战6,英语类课程,入门,0,935,95,55,28,12,63,35,11,4,0,666.7413590395333,1,61,15,61,37,33.16,94.7,2,35.3,17,3,0,0,0,0,544.7595724261178,89.32885461826125
2024-06-09,1007,英语发音实战6,英语类课程,入门,0,935,109,64,29,16,72,35,6,3,0,484.4718327865095,0,61,15,61,36,23.26,78.8,1,49.1,28,2,0,1,0,0,578.6146870966674,94.88036535724922
2024-06-10,1007,英语发音实战6,英语类课程,入门,0,935,94,54,26,14,62,31,4,2,0,333.46005326748065,1,47,11,47,30,22.57,71.3,0,46.9,0,2,0,0,0,0,498.5935069662772,81.75861270145944
2024-06-11,1007,英语发音实战6,英语类课程,入门,0,935,107,61,27,19,71,36,7,5,0,848.1388109293543,1,72,18,72,46,33.64,72.3,0,45.0,14,2,1,0,0,0,597.0811132806036,97.90846212396995
2024-06-12,1007,英语发音实战6,英语类课程,入门,0,935,93,53,25,15,61,31,8,5,0,868.3321891950543,1,45,11,45,26,26.8,85.6,0,48.1,7,4,0,0,0,0,523.2154085448589,85.79607505708707
2024-06-13,1007,英语发音实战6,英语类课程,入门,0,935,107,62,29,16,71,44,8,5,0,769.0132864658209,1,78,19,78,48,29.52,83.5,3,30.2,24,0,0,0,0,0,646.3249164377668,105.9833868352252
2024-06-14,1007,英语发音实战6,英语类课程,入门,0,935,100,59,26,15,66,29,10,6,0,888.1126048568475,2,64,16,64,42,31.25,79.5,0,64.2,7,2,1,0,1,1,541.681834728795,88.82417182380779
2024-06-15,1007,英语发音实战6,英语类课程,入门,0,935,101,60,24,17,67,29,7,6,0,1082.8468523366985,1,45,11,45,28,30.71,84.1,2,47.5,14,3,0,0,0,0,544.7595724261178,89.32885461826125
2024-06-16,1007,英语发音实战6,英语类课程,入门,0,935,111,66,30,15,73,29,10,6,0,992.1435107169576,4,59,14,59,35,23.91,84.7,0,53.2,24,3,0,0,0,0,575.5369493993447,94.37568256279576
2024-06-17,1007,英语发音实战6,英语类课程,入门,0,935,111,61,29,21,73,33,10,5,0,736.28778286945,1,64,16,64,41,39.27,76.9,0,56.4,7,3,0,0,0,0,590.9256378859583,96.89909653506304
2024-06-18,1007,英语发音实战6,英语类课程,入门,0,935,88,50,25,13,58,26,3,2,0,327.38479295289983,0,45,11,45,27,34.8,59.6,0,30.1,7,3,0,0,0,0,449.3497038091141,73.68368799020419
2024-06-19,1007,英语发音实战6,英语类课程,入门,0,935,106,61,28,17,70,27,8,3,1,457.0478349844856,0,47,11,47,29,32.19,74.0,0,38.0,10,2,1,0,0,0,520.1376708475361,85.29139226263361
2024-06-20,1007,英语发音实战6,英语类课程,入门,0,935,106,61,26,19,70,27,12,8,0,1318.534523772125,3,59,14,59,39,33.38,78.4,0,33.9,0,2,1,0,0,0,566.3037363073767,92.8616341794354
2024-06-21,1007,英语发音实战6,英语类课程,入门,0,935,104,61,27,16,69,25,5,3,1,455.90924837192296,2,45,11,45,26,36.53,76.4,1,45.7,14,0,0,0,0,0,501.6712446635999,82.26329549591289
2024-06-22,1007,英语发音实战6,英语类课程,入门,0,935,118,66,33,19,78,39,5,5,0,746.3700731665668,2,75,18,75,48,32.72,79.4,0,50.2,10,0,0,0,1,0,649.4026541350895,106.48806962967863
2024-06-23,1007,英语发音实战6,英语类课程,入门,0,935,106,59,29,18,70,21,6,4,0,608.9568796795336,1,39,9,39,26,21.56,86.2,0,62.4,17,3,0,0,0,0,492.4380315716318,80.74924711255254
2024-06-24,1007,英语发音实战6,英语类课程,入门,0,935,94,53,26,15,62,29,9,2,0,331.1967317897853,1,50,12,50,32,17.89,85.6,1,36.4,17,0,0,0,0,0,486.2825561769865,79.73988152364564
2024-06-25,1007,英语发音实战6,英语类课程,入门,0,935,109,63,27,19,72,29,7,1,0,170.7522888353564,0,42,10,42,28,11.87,82.6,0,51.7,0,2,0,0,0,0,523.2154085448589,85.79607505708707
2024-06-26,1007,英语发音实战6,英语类课程,入门,0,935,92,54,24,14,61,26,3,2,0,336.8446554631202,0,39,9,39,22,46.63,74.6,0,51.1,7,0,0,0,0,0,461.6606545984049,75.70241916801801
2024-06-27,1007,英语发音实战6,英语类课程,入门,0,935,89,51,23,15,59,25,6,2,0,329.1901384709673,0,47,11,47,29,34.28,67.4,0,54.5,4,2,0,0,0,0,446.2719661117914,73.17900519575073
2024-06-28,1007,英语发音实战6,英语类课程,入门,0,935,94,55,25,14,62,20,5,3,0,520.2877476931867,1,36,9,36,22,46.3,73.8,1,47.7,17,0,0,0,0,0,440.116490717146,72.16963960684383
2024-06-29,1007,英语发音实战6,英语类课程,入门,0,935,116,68,27,21,77,35,4,3,0,459.8394196326418,1,61,15,61,36,38.5,66.0,0,48.4,21,0,0,0,0,0,600.1588509779262,98.4131449184234
2024-06-30,1007,英语发音实战6,英语类课程,入门,0,935,120,72,31,17,79,33,13,5,0,845.0447073172026,1,72,18,72,45,28.96,82.4,0,43.5,21,0,0,0,0,0,618.6252771618625,101.44124168514412
2024-06-01,1008,雅思实战7,英语类课程,进阶,0,615,117,67,30,20,77,34,9,5,0,553.9117751162959,2,59,14,59,37,35.62,78.8,0,44.0,10,0,0,0,0,0,615.5475394645398,100.93655889069068
2024-06-02,1008,雅思实战7,英语类课程,进阶,0,615,111,65,31,15,73,33,11,8,0,865.5215795224735,1,70,17,70,45,32.26,88.7,0,34.9,17,3,0,0,0,0,618.6252771618625,101.44124168514412
2024-06-03,1008,雅思实战7,英语类课程,进阶,0,615,91,51,24,16,60,29,10,5,1,523.3754156815249,2,50,12,50,30,23.53,79.8,2,56.4,21,3,0,0,0,0,504.7489823609227,82.76797829036636
2024-06-04,1008,雅思实战7,英语类课程,进阶,0,615,111,65,28,18,73,29,5,4,0,446.2103244457296,3,56,14,56,35,37.98,79.4,0,39.2,4,2,0,0,0,0,557.0705232154086,91.34758579607508
2024-06-05,1008,雅思实战7,英语类课程,进阶,0,615,105,60,26,19,69,29,6,6,0,658.6371096555945,2,53,13,53,32,28.27,76.4,1,21.2,10,2,0,0,0,0,557.0705232154086,91.34758579607508
2024-06-06,1008,雅思实战7,英语类课程,进阶,0,615,89,53,23,13,59,24,8,4,0,437.7103500282358,0,47,11,47,30,25.76,79.3,0,41.3,7,2,0,0,0,0,458.58291690108217,75.19773637356455
2024-06-07,1008,雅思实战7,英语类课程,进阶,0,615,114,64,31,19,75,34,10,7,0,780.9829214695106,2,61,15,61,40,27.38,76.1,1,46.2,17,0,0,0,0,0,624.7807525565079,102.45060727405102
2024-06-08,1008,雅思实战7,英语类课程,进阶,0,615,124,70,33,21,82,38,12,2,0,223.31432022716865,0,59,14,59,37,33.91,80.9,0,44.6,14,0,0,0,0,0,634.0139656484761,103.9646556574114
2024-06-09,1008,雅思实战7,英语类课程,进阶,0,615,101,59,26,16,67,32,6,1,0,105.92079147152091,1,59,14,59,36,25.43,80.1,0,34.4,7,0,0,0,0,0,517.0599331502134,84.78670946818016
2024-06-10,1008,雅思实战7,英语类课程,进阶,0,615,84,50,21,13,55,31,6,2,0,204.5832894186317,1,56,14,56,32,30.24,74.4,0,48.1,14,0,0,0,0,0,467.8161299930503,76.71178475692491
2024-06-11,1008,雅思实战7,英语类课程,进阶,0,615,110,62,30,18,73,33,11,5,0,560.3069503330275,2,61,15,61,39,36.0,76.2,1,45.8,14,2,0,1,0,0,587.8479001886355,96.3944137406096
2024-06-12,1008,雅思实战7,英语类课程,进阶,0,615,84,48,22,14,55,27,4,2,0,209.9683905135157,0,50,12,50,30,19.01,87.2,1,39.4,7,2,0,0,0,0,443.1942284144687,72.67432240129727
2024-06-13,1008,雅思实战7,英语类课程,进阶,0,615,104,61,28,15,69,28,7,4,0,429.6417368749668,2,47,11,47,31,30.99,67.1,0,30.3,21,3,0,0,0,0,529.3708839395043,86.80544064599398
2024-06-14,1008,雅思实战7,英语类课程,进阶,0,615,94,56,23,15,62,29,9,5,0,527.0725033713597,2,56,14,56,36,30.66,74.4,1,53.0,7,3,0,0,0,0,513.9821954528908,84.2820266737267
2024-06-15,1008,雅思实战7,英语类课程,进阶,0,615,126,73,33,20,83,37,4,2,0,208.60855308632247,1,56,14,56,33,16.12,72.7,0,37.2,14,0,0,0,0,0,634.0139656484761,103.9646556574114
2024-06-16,1008,雅思实战7,英语类课程,进阶,0,615,101,58,27,16,67,25,6,3,0,313.5497178691002,0,45,11,45,29,40.49,85.6,1,43.7,14,2,0,0,0,0,492.4380315716318,80.74924711255254
2024-06-17,1008,雅思实战7,英语类课程,进阶,0,615,110,61,30,19,73,34,8,5,0,533.9761696497853,1,70,17,70,43,34.98,83.8,0,49.1,21,2,0,0,0,0,594.0033755832809,97.4037793295165
2024-06-18,1008,雅思实战7,英语类课程,进阶,0,615,90,52,23,15,59,36,8,5,0,563.5149231072513,0,64,16,64,41,31.44,75.3,1,35.3,7,3,0,0,0,0,544.7595724261178,89.32885461826125
2024-06-19,1008,雅思实战7,英语类课程,进阶,0,615,94,55,24,15,62,30,10,7,0,722.7308254822952,2,67,16,67,44,30.45,77.2,0,41.4,14,2,1,0,0,0,538.6040970314724,88.31948902935434
2024-06-20,1008,雅思实战7,英语类课程,进阶,0,615,99,57,26,16,65,24,12,6,0,621.6040616497847,2,47,11,47,30,19.05,86.2,0,34.6,14,4,0,0,0,0,507.82672005824537,83.2726610848198
2024-06-21,1008,雅思实战7,英语类课程,进阶,0,615,84,52,20,12,55,25,4,3,0,331.74107468165386,2,47,11,47,30,44.17,77.1,2,49.0,17,0,0,0,0,0,440.116490717146,72.16963960684383
2024-06-22,1008,雅思实战7,英语类课程,进阶,0,615,113,64,30,19,75,35,7,3,1,286.36112134542566,1,64,16,64,41,27.05,78.3,1,46.7,7,0,0,0,0,0,590.9256378859583,96.89909653506304
2024-06-23,1008,雅思实战7,英语类课程,进阶,0,615,108,66,27,15,71,30,11,3,0,330.5404130307068,1,53,13,53,32,39.38,74.2,1,39.9,38,0,0,0,0,0,544.7595724261178,89.32885461826125
2024-06-24,1008,雅思实战7,英语类课程,进阶,0,615,102,58,29,15,67,31,2,1,0,111.81391253099848,1,47,11,47,29,29.78,78.7,0,36.6,21,2,0,0,0,0,513.9821954528908,84.2820266737267
2024-06-25,1008,雅思实战7,英语类课程,进阶,0,615,93,53,25,15,61,26,6,2,0,212.9906248425448,0,45,11,45,28,47.09,74.5,1,41.1,10,0,0,0,0,0,464.7383922957276,76.20710196247146
2024-06-26,1008,雅思实战7,英语类课程,进阶,0,615,84,48,22,14,55,25,6,3,0,311.1169931733256,1,47,11,47,30,36.8,83.5,0,42.2,4,2,0,0,0,0,440.116490717146,72.16963960684383
